id,label,price,image,url,discount,isNew,shop
P04BAG2221,CONVERSE コンバース スクエアポーチ,"¥1,760(税込)",https://www.plazastyle.com/ec/img/img/P04BAG2221_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04BAG2221,??%,True,Plaza
P04BAG2222,CONVERSE コンバース ラウンドポーチ,"¥1,760(税込)",https://www.plazastyle.com/ec/img/img/P04BAG2222_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04BAG2222,??%,True,Plaza
P04BAG2223,CONVERSE コンバース 2WAYトートバッグ,"¥3,410(税込)",https://www.plazastyle.com/ec/img/img/P04BAG2223_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04BAG2223,??%,True,Plaza
P01BAR2618,バーバパパ tetemo ミニ カラビナ付きエコバッグ,¥847(税込),https://www.plazastyle.com/ec/img/img/P01BAR2618_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P01BAR2618,??%,True,Plaza
P04BAG1928,WEEKEND(ER) ウィークエンダー HUNGBAG ハングバッグ,"¥1,540(税込)",https://www.plazastyle.com/ec/img/img/P04BAG1928_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04BAG1928,??%,True,Plaza
P04BAG1894,BAGGU for PEANUTS スタンダード クロスワード,"¥2,090(税込)",https://www.plazastyle.com/ec/img/img/P04BAG1894_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04BAG1894,??%,False,Plaza
P04BAG1556,BEN DAVIS ベンデイビス バッグインバッグ BLACK,"¥1,760(税込)",https://www.plazastyle.com/ec/img/img/P04BAG1556_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04BAG1556,??%,True,Plaza
P04FAV2254,FRUIT OF THE LOOM フルーツ オブ ザ ルーム タイベックポーチ,"¥1,760(税込)",https://www.plazastyle.com/ec/img/img/P04FAV2254_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04FAV2254,??%,True,Plaza
P04BAG2300,marimekko マリメッコ がま口ポーチ M Mini Unikko,"¥3,300(税込)",https://www.plazastyle.com/ec/img/img/P04BAG2300_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04BAG2300,??%,True,Plaza
P04BAG2280,CONVERSE コンバース チェッカーポーチ,"¥1,540(税込)",https://www.plazastyle.com/ec/img/img/P04BAG2280_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04BAG2280,??%,True,Plaza
P04FAV2197,CONVERSE コンバース チェッカーパスケース,"¥1,760(税込)",https://www.plazastyle.com/ec/img/img/P04FAV2197_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04FAV2197,??%,True,Plaza
P04BAG2270,ミッフィー Miffy MADO マルチケース S,¥990(税込),https://www.plazastyle.com/ec/img/img/P04BAG2270_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04BAG2270,??%,True,Plaza
P04BAG2257,スヌーピー PEANUTS スクエアポーチ,"¥1,760(税込)",https://www.plazastyle.com/ec/img/img/P04BAG2257_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04BAG2257,??%,True,Plaza
P04BAG2258,スヌーピー PEANUTS オーバルポーチ,"¥1,980(税込)",https://www.plazastyle.com/ec/img/img/P04BAG2258_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04BAG2258,??%,True,Plaza
P04BAG2210,スヌーピー PEANUTS MADO マルチケース S,¥990(税込),https://www.plazastyle.com/ec/img/img/P04BAG2210_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04BAG2210,??%,True,Plaza
P04BAG2211,スヌーピー PEANUTS MADO マルチケース M,"¥1,210(税込)",https://www.plazastyle.com/ec/img/img/P04BAG2211_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04BAG2211,??%,True,Plaza
P05TRV1241,スヌーピー PEANUTSポーチ BEAGLE CAB,"¥1,386(税込)",https://www.plazastyle.com/ec/img/img/P05TRV1241_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P05TRV1241,??%,True,Plaza
P05TRV1242,ディズニー Disney ポーチS,"¥1,386(税込)",https://www.plazastyle.com/ec/img/img/P05TRV1242_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P05TRV1242,??%,True,Plaza
P05TRV1245,Sesame Street セサミストリート ポーチS,"¥1,386(税込)",https://www.plazastyle.com/ec/img/img/P05TRV1245_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P05TRV1245,??%,True,Plaza
P04FAV2133,スヌーピー PEANUTS MADO マルチケース S,¥990(税込),https://www.plazastyle.com/ec/img/img/P04FAV2133_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04FAV2133,??%,True,Plaza
P04FAV2134,スヌーピー PEANUTS MADO マルチケース M,"¥1,210(税込)",https://www.plazastyle.com/ec/img/img/P04FAV2134_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04FAV2134,??%,True,Plaza
P05TRV1239,スヌーピー PEANUTS tente ポケットティッシュケース,"¥1,133(税込)",https://www.plazastyle.com/ec/img/img/P05TRV1239_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P05TRV1239,??%,True,Plaza
P04TSH3071,ROXY ロキシー Tシャツ,"¥3,300(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3071_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3071,??%,True,Plaza
P04JAC0250,ROXY ロキシー パーカー,"¥6,160(税込)",https://www.plazastyle.com/ec/img/img/P04JAC0250_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04JAC0250,??%,True,Plaza
P04SKT1496,ROXY ロキシー ロゴレギンス BLACK,"¥2,750(税込)",https://www.plazastyle.com/ec/img/img/P04SKT1496_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04SKT1496,??%,True,Plaza
P04SKT1497,ROXY ロキシー スカートレギンス BLACK,"¥2,750(税込)",https://www.plazastyle.com/ec/img/img/P04SKT1497_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04SKT1497,??%,True,Plaza
P04TSH3193,LEVI'S リーバイス Tシャツ ホワイト,"¥3,960(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3193_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3193,??%,True,Plaza
P04TSH3197,ROXY ロキシー プリントTシャツ SURF CLUB,"¥3,410(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3197_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3197,??%,True,Plaza
P04TSH3198,ROXY ロキシー プリントTシャツ SEE YOU AT ROXY,"¥3,300(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3198_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3198,??%,True,Plaza
P04TSH3190,Champion チャンピオン プリント Tシャツ,"¥2,530(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3190_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3190,??%,True,Plaza
P04TSH3173,LEVI'S リーバイス Tシャツ グレー,"¥3,960(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3173_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3173,??%,True,Plaza
P04TSH3172,LEE デニムポケット ノースリーブ,"¥3,080(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3172_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3172,??%,True,Plaza
P04TSH3165,LEE デニムポケット Tシャツ,"¥3,520(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3165_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3165,??%,True,Plaza
P04TSH3167,CLUELESS クルーレス Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3167_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3167,??%,True,Plaza
P04TSH3168,MEAN GIRLS ミーンガールズ Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3168_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3168,??%,True,Plaza
P04TSH3159,Gossip Girl ゴシップガール Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3159_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3159,??%,True,Plaza
P04TSH3158,New Yoghurt ニューヨーグルト NY Tシャツ,"¥2,420(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3158_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3158,??%,True,Plaza
P04TSH3160,LEE ポケット Tシャツ,"¥3,410(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3160_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3160,??%,True,Plaza
P04TSH3038,LOONEY TUNES ワンポイント Tシャツ パープル,"¥2,640(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3038_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3038,??%,True,Plaza
P04TSH3039,LOONEY TUNES Tシャツ,"¥2,640(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3039_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3039,??%,True,Plaza
P04TSH3040,LOONEY TUNES Tシャツ,"¥2,640(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3040_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3040,??%,True,Plaza
P04SKT1508,ROCK STANLEY ロックスタンレー Tシャツワンピース,"¥3,850(税込)",https://www.plazastyle.com/ec/img/img/P04SKT1508_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04SKT1508,??%,True,Plaza
P04TSH3151,NEW ERA ニューエラ MLB Tシャツ,"¥3,300(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3151_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3151,??%,True,Plaza
P04TSH3155,カーミット Tシャツ,"¥3,080(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3155_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3155,??%,True,Plaza
P04TSH3142,GOOD ROCK SPEED カレッジロゴTシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3142_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3142,??%,True,Plaza
P04TSH3143,GOOD ROCK SPEED カレッジロゴTシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3143_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3143,??%,True,Plaza
P04TSH3139,セレーナ・ゴメス Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3139_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3139,??%,True,Plaza
P04TSH3144,PEZ Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3144_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3144,??%,True,Plaza
P04TSH3145,PEZ Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3145_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3145,??%,True,Plaza
P04TSH3146,Dum Dums ダムダム キャンディ Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3146_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3146,??%,True,Plaza
P04TSH3025,CONVERSE コンバース カレッジ Tシャツ,"¥2,640(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3025_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3025,??%,True,Plaza
P04TSH3028,BEN DAVIS ベンデイビス ペイントロゴ Tシャツ,"¥2,530(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3028_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3028,??%,True,Plaza
P04TSH3126,Champion チャンピオン カレッジ Tシャツ,"¥3,080(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3126_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3126,??%,True,Plaza
P04TSH3127,Champion チャンピオン ラグランスウェット Tシャツ,"¥4,730(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3127_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3127,??%,True,Plaza
P04TSH3068,New Yoghurt ニューヨーグルト NY Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3068_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3068,??%,True,Plaza
P04UND0440,Hanes ヘインズ ジャパンフィット for HER クルーネック Tシャツ 【2枚組】 ホワイト／ペールグレー,"¥2,090(税込)",https://www.plazastyle.com/ec/img/img/P04UND0440_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04UND0440,??%,True,Plaza
P04TSH3106,POLO RALPH LAUREN ポロ ラルフ ローレン クラッシック Tシャツ,"¥9,680(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3106_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3106,??%,True,Plaza
P04TSH3107,POLO RALPH LAUREN ポロ ラルフ ローレン ストライプ Tシャツ,"¥8,800(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3107_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3107,??%,True,Plaza
P04TSH3129,Champion チャンピオン ポケットTシャツ,"¥2,640(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3129_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3129,??%,True,Plaza
P04TSH3130,Champion チャンピオン プリント Tシャツ,"¥2,530(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3130_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3130,??%,True,Plaza
